Wahlkreis-Bez;AGS;Landname;Gemeindename;CDU/CSU;SPD;AFD;FDP;DIE LINKE;GRÜNE;Sieger
Ansbach;09571224;Bayern;Wilburgstetten;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ansbach;09571141;Bayern;Ehingen;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ansbach;09571154;Bayern;Gerolfingen;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ansbach;09571192;Bayern;Röckingen;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ansbach;09571208;Bayern;Unterschwaningen;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ansbach;09571227;Bayern;Wittelshofen;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ansbach;09571178;Bayern;Mitteleschenbach;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ansbach;09571229;Bayern;Wolframs-Eschenbach, St;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ansbach;09571451;Bayern;Unterer Wald;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ansbach;09577114;Bayern;Muhr a.See;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ansbach;09577136;Bayern;Gunzenhausen, St;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ansbach;09577148;Bayern;Langenaltheim;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ansbach;09577158;Bayern;Pappenheim, St;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ansbach;09577161;Bayern;Pleinfeld, M;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ansbach;09577162;Bayern;Polsingen;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ansbach;09577168;Bayern;Solnhofen;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ansbach;09577173;Bayern;Treuchtlingen, St;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ansbach;09577177;Bayern;Weißenburg i.Bay., GKSt;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ansbach;09577111;Bayern;Absberg, M;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ansbach;09577138;Bayern;Haundorf;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ansbach;09577159;Bayern;Pfofeld;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ansbach;09577172;Bayern;Theilenhofen;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ansbach;09577113;Bayern;Alesheim;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ansbach;09577122;Bayern;Dittenheim;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ansbach;09577149;Bayern;Markt Berolzheim, M;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ansbach;09577150;Bayern;Meinheim;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ansbach;09577125;Bayern;Ellingen, St;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ansbach;09577127;Bayern;Ettenstatt;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ansbach;09577141;Bayern;Höttingen;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ansbach;09577115;Bayern;Bergen;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ansbach;09577120;Bayern;Burgsalach;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ansbach;09577151;Bayern;Nennslingen, M;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ansbach;09577163;Bayern;Raitenbuch;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ansbach;09577133;Bayern;Gnotzheim, M;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ansbach;09577140;Bayern;Heidenheim, M;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ansbach;09577179;Bayern;Westheim;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Erlangen;09562000;Bayern;Erlangen;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Erlangen;09572111;Bayern;Adelsdorf;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Erlangen;09572115;Bayern;Baiersdorf, St;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Erlangen;09572119;Bayern;Bubenreuth;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Erlangen;09572121;Bayern;Eckental, M;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Erlangen;09572130;Bayern;Hemhofen;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Erlangen;09572131;Bayern;Heroldsberg, M;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Erlangen;09572132;Bayern;Herzogenaurach, St;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Erlangen;09572135;Bayern;Höchstadt a.d.Aisch, St;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Erlangen;09572137;Bayern;Kalchreuth;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Erlangen;09572142;Bayern;Möhrendorf;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Erlangen;09572149;Bayern;Röttenbach;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Erlangen;09572160;Bayern;Wachenroth, M;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Erlangen;09572164;Bayern;Weisendorf, M;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Erlangen;09572126;Bayern;Gremsdorf;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Erlangen;09572139;Bayern;Lonnerstadt, M;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Erlangen;09572143;Bayern;Mühlhausen, M;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Erlangen;09572159;Bayern;Vestenbergsgreuth, M;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Erlangen;09572114;Bayern;Aurachtal;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Erlangen;09572147;Bayern;Oberreichenbach;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Erlangen;09572120;Bayern;Buckenhof;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Erlangen;09572141;Bayern;Marloffstein;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Erlangen;09572154;Bayern;Spardorf;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Erlangen;09572158;Bayern;Uttenreuth;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Erlangen;09572127;Bayern;Großenseebach;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Erlangen;09572133;Bayern;Heßdorf;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Erlangen;09572451;Bayern;Birkach;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Erlangen;09572452;Bayern;Buckenhofer Forst;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Erlangen;09572453;Bayern;Dormitzer Forst;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Erlangen;09572454;Bayern;Erlenstegener Forst;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Erlangen;09572455;Bayern;Forst Tennenlohe;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Erlangen;09572456;Bayern;Geschaidt;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Erlangen;09572457;Bayern;Kalchreuther Forst;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Erlangen;09572458;Bayern;Kraftshofer Forst;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Erlangen;09572459;Bayern;Mark;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Erlangen;09572460;Bayern;Neunhofer Forst;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Erlangen;09575117;Bayern;Dachsbach, M;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Erlangen;09575125;Bayern;Gerhardshofen;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Erlangen;09575167;Bayern;Uehlfeld, M;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Fürth;09563000;Bayern;Fürth;0,203896431;0,254768369;0,057757873;0,107426172;0,041847446;0,186424073;SPD
Fürth;09573111;Bayern;Ammerndorf, M;0,203896431;0,254768369;0,057757873;0,107426172;0,041847446;0,186424073;SPD
Fürth;09573114;Bayern;Cadolzburg, M;0,203896431;0,254768369;0,057757873;0,107426172;0,041847446;0,186424073;SPD
Fürth;09573115;Bayern;Großhabersdorf;0,203896431;0,254768369;0,057757873;0,107426172;0,041847446;0,186424073;SPD
Fürth;09573120;Bayern;Langenzenn, St;0,203896431;0,254768369;0,057757873;0,107426172;0,041847446;0,186424073;SPD
Fürth;09573122;Bayern;Oberasbach, St;0,203896431;0,254768369;0,057757873;0,107426172;0,041847446;0,186424073;SPD
Fürth;09573124;Bayern;Puschendorf;0,203896431;0,254768369;0,057757873;0,107426172;0,041847446;0,186424073;SPD
Fürth;09573125;Bayern;Roßtal, M;0,203896431;0,254768369;0,057757873;0,107426172;0,041847446;0,186424073;SPD
Fürth;09573127;Bayern;Stein, St;0,203896431;0,254768369;0,057757873;0,107426172;0,041847446;0,186424073;SPD
Fürth;09573133;Bayern;Wilhermsdorf, M;0,203896431;0,254768369;0,057757873;0,107426172;0,041847446;0,186424073;SPD
Fürth;09573134;Bayern;Zirndorf, St;0,203896431;0,254768369;0,057757873;0,107426172;0,041847446;0,186424073;SPD
Fürth;09573126;Bayern;Seukendorf;0,203896431;0,254768369;0,057757873;0,107426172;0,041847446;0,186424073;SPD
Fürth;09573130;Bayern;Veitsbronn;0,203896431;0,254768369;0,057757873;0,107426172;0,041847446;0,186424073;SPD
Fürth;09573123;Bayern;Obermichelbach;0,203896431;0,254768369;0,057757873;0,107426172;0,041847446;0,186424073;SPD
Fürth;09573129;Bayern;Tuchenbach;0,203896431;0,254768369;0,057757873;0,107426172;0,041847446;0,186424073;SPD
Fürth;09575112;Bayern;Bad Windsheim, St;0,203896431;0,254768369;0,057757873;0,107426172;0,041847446;0,186424073;SPD
Fürth;09575116;Bayern;Burghaslach, M;0,203896431;0,254768369;0,057757873;0,107426172;0,041847446;0,186424073;SPD
Fürth;09575119;Bayern;Dietersheim;0,203896431;0,254768369;0,057757873;0,107426172;0,041847446;0,186424073;SPD
Fürth;09575121;Bayern;Emskirchen, M;0,203896431;0,254768369;0,057757873;0,107426172;0,041847446;0,186424073;SPD
Fürth;09575135;Bayern;Ipsheim, M;0,203896431;0,254768369;0,057757873;0,107426172;0,041847446;0,186424073;SPD
Fürth;09575145;Bayern;Markt Erlbach, M;0,203896431;0,254768369;0,057757873;0,107426172;0,041847446;0,186424073;SPD
Fürth;09575153;Bayern;Neustadt a.d.Aisch, St;0,203896431;0,254768369;0,057757873;0,107426172;0,041847446;0,186424073;SPD
Fürth;09575156;Bayern;Obernzenn, M;0,203896431;0,254768369;0,057757873;0,107426172;0,041847446;0,186424073;SPD
Fürth;09575138;Bayern;Langenfeld;0,203896431;0,254768369;0,057757873;0,107426172;0,041847446;0,186424073;SPD
Fürth;09575144;Bayern;Markt Bibart, M;0,203896431;0,254768369;0,057757873;0,107426172;0,041847446;0,186424073;SPD
Fürth;09575147;Bayern;Markt Taschendorf, M;0,203896431;0,254768369;0,057757873;0,107426172;0,041847446;0,186424073;SPD
Fürth;09575157;Bayern;Oberscheinfeld, M;0,203896431;0,254768369;0,057757873;0,107426172;0,041847446;0,186424073;SPD
Fürth;09575161;Bayern;Scheinfeld, St;0,203896431;0,254768369;0,057757873;0,107426172;0,041847446;0,186424073;SPD
Fürth;09575165;Bayern;Sugenheim, M;0,203896431;0,254768369;0,057757873;0,107426172;0,041847446;0,186424073;SPD
Fürth;09575122;Bayern;Ergersheim;0,203896431;0,254768369;0,057757873;0,107426172;0,041847446;0,186424073;SPD
Fürth;09575127;Bayern;Gollhofen;0,203896431;0,254768369;0,057757873;0,107426172;0,041847446;0,186424073;SPD
Fürth;09575130;Bayern;Hemmersheim;0,203896431;0,254768369;0,057757873;0,107426172;0,041847446;0,186424073;SPD
Fürth;09575134;Bayern;Ippesheim, M;0,203896431;0,254768369;0,057757873;0,107426172;0,041847446;0,186424073;SPD
Fürth;09575146;Bayern;Markt Nordheim, M;0,203896431;0,254768369;0,057757873;0,107426172;0,041847446;0,186424073;SPD
Fürth;09575155;Bayern;Oberickelsheim;0,203896431;0,254768369;0,057757873;0,107426172;0,041847446;0,186424073;SPD
Fürth;09575163;Bayern;Simmershofen;0,203896431;0,254768369;0,057757873;0,107426172;0,041847446;0,186424073;SPD
Fürth;09575168;Bayern;Uffenheim, St;0,203896431;0,254768369;0,057757873;0,107426172;0,041847446;0,186424073;SPD
Fürth;09575179;Bayern;Weigenheim;0,203896431;0,254768369;0,057757873;0,107426172;0,041847446;0,186424073;SPD
Fürth;09575129;Bayern;Hagenbüchach;0,203896431;0,254768369;0,057757873;0,107426172;0,041847446;0,186424073;SPD
Fürth;09575181;Bayern;Wilhelmsdorf;0,203896431;0,254768369;0,057757873;0,107426172;0,041847446;0,186424073;SPD
Fürth;09575113;Bayern;Baudenbach, M;0,203896431;0,254768369;0,057757873;0,107426172;0,041847446;0,186424073;SPD
Fürth;09575118;Bayern;Diespeck;0,203896431;0,254768369;0,057757873;0,107426172;0,041847446;0,186424073;SPD
Fürth;09575128;Bayern;Gutenstetten;0,203896431;0,254768369;0,057757873;0,107426172;0,041847446;0,186424073;SPD
Fürth;09575150;Bayern;Münchsteinach;0,203896431;0,254768369;0,057757873;0,107426172;0,041847446;0,186424073;SPD
Fürth;09575115;Bayern;Burgbernheim, St;0,203896431;0,254768369;0,057757873;0,107426172;0,041847446;0,186424073;SPD
Fürth;09575124;Bayern;Gallmersgarten;0,203896431;0,254768369;0,057757873;0,107426172;0,041847446;0,186424073;SPD
Fürth;09575133;Bayern;Illesheim;0,203896431;0,254768369;0,057757873;0,107426172;0,041847446;0,186424073;SPD
Fürth;09575143;Bayern;Marktbergel, M;0,203896431;0,254768369;0,057757873;0,107426172;0,041847446;0,186424073;SPD
Fürth;09575152;Bayern;Neuhof a.d.Zenn, M;0,203896431;0,254768369;0,057757873;0,107426172;0,041847446;0,186424073;SPD
Fürth;09575166;Bayern;Trautskirchen;0,203896431;0,254768369;0,057757873;0,107426172;0,041847446;0,186424073;SPD
Fürth;09575451;Bayern;Osing;0,203896431;0,254768369;0,057757873;0,107426172;0,041847446;0,186424073;SPD
Nürnberg-Nord;09564000;Bayern;Nürnberg;0,301379882;0,279088855;0,07146456;0,11374681;0,026533067;0,092731646;CDU/CSU
Nürnberg-Süd;09564000;Bayern;Nürnberg;0,301379882;0,279088855;0,07146456;0,11374681;0,026533067;0,092731646;CDU/CSU
Nürnberg-Süd;09565000;Bayern;Schwabach;0,301379882;0,279088855;0,07146456;0,11374681;0,026533067;0,092731646;CDU/CSU
Roth;09574112;Bayern;Altdorf b.Nürnberg, St;0,301379882;0,279088855;0,07146456;0,11374681;0,026533067;0,092731646;CDU/CSU
Roth;09574117;Bayern;Burgthann;0,301379882;0,279088855;0,07146456;0,11374681;0,026533067;0,092731646;CDU/CSU
Roth;09574123;Bayern;Feucht, M;0,301379882;0,279088855;0,07146456;0,11374681;0,026533067;0,092731646;CDU/CSU
Roth;09574132;Bayern;Hersbruck, St;0,301379882;0,279088855;0,07146456;0,11374681;0,026533067;0,092731646;CDU/CSU
Roth;09574135;Bayern;Kirchensittenbach;0,301379882;0,279088855;0,07146456;0,11374681;0,026533067;0,092731646;CDU/CSU
Roth;09574138;Bayern;Lauf a.d.Pegnitz, St;0,301379882;0,279088855;0,07146456;0,11374681;0,026533067;0,092731646;CDU/CSU
Roth;09574139;Bayern;Leinburg;0,301379882;0,279088855;0,07146456;0,11374681;0,026533067;0,092731646;CDU/CSU
Roth;09574140;Bayern;Neuhaus a.d.Pegnitz, M;0,301379882;0,279088855;0,07146456;0,11374681;0,026533067;0,092731646;CDU/CSU
Roth;09574141;Bayern;Neunkirchen a.Sand;0,301379882;0,279088855;0,07146456;0,11374681;0,026533067;0,092731646;CDU/CSU
Roth;09574146;Bayern;Ottensoos;0,301379882;0,279088855;0,07146456;0,11374681;0,026533067;0,092731646;CDU/CSU
Roth;09574147;Bayern;Pommelsbrunn;0,301379882;0,279088855;0,07146456;0,11374681;0,026533067;0,092731646;CDU/CSU
Roth;09574150;Bayern;Reichenschwand;0,301379882;0,279088855;0,07146456;0,11374681;0,026533067;0,092731646;CDU/CSU
Roth;09574152;Bayern;Röthenbach a.d.Pegnitz, St;0,301379882;0,279088855;0,07146456;0,11374681;0,026533067;0,092731646;CDU/CSU
Roth;09574154;Bayern;Rückersdorf;0,301379882;0,279088855;0,07146456;0,11374681;0,026533067;0,092731646;CDU/CSU
Roth;09574155;Bayern;Schnaittach, M;0,301379882;0,279088855;0,07146456;0,11374681;0,026533067;0,092731646;CDU/CSU
Roth;09574156;Bayern;Schwaig b.Nürnberg;0,301379882;0,279088855;0,07146456;0,11374681;0,026533067;0,092731646;CDU/CSU
Roth;09574157;Bayern;Schwarzenbruck;0,301379882;0,279088855;0,07146456;0,11374681;0,026533067;0,092731646;CDU/CSU
Roth;09574158;Bayern;Simmelsdorf;0,301379882;0,279088855;0,07146456;0,11374681;0,026533067;0,092731646;CDU/CSU
Roth;09574164;Bayern;Winkelhaid;0,301379882;0,279088855;0,07146456;0,11374681;0,026533067;0,092731646;CDU/CSU
Roth;09574129;Bayern;Hartenstein;0,301379882;0,279088855;0,07146456;0,11374681;0,026533067;0,092731646;CDU/CSU
Roth;09574160;Bayern;Velden, St;0,301379882;0,279088855;0,07146456;0,11374681;0,026533067;0,092731646;CDU/CSU
Roth;09574161;Bayern;Vorra;0,301379882;0,279088855;0,07146456;0,11374681;0,026533067;0,092731646;CDU/CSU
Roth;09574111;Bayern;Alfeld;0,301379882;0,279088855;0,07146456;0,11374681;0,026533067;0,092731646;CDU/CSU
Roth;09574128;Bayern;Happurg;0,301379882;0,279088855;0,07146456;0,11374681;0,026533067;0,092731646;CDU/CSU
Roth;09574120;Bayern;Engelthal;0,301379882;0,279088855;0,07146456;0,11374681;0,026533067;0,092731646;CDU/CSU
Roth;09574131;Bayern;Henfenfeld;0,301379882;0,279088855;0,07146456;0,11374681;0,026533067;0,092731646;CDU/CSU
Roth;09574145;Bayern;Offenhausen;0,301379882;0,279088855;0,07146456;0,11374681;0,026533067;0,092731646;CDU/CSU
Roth;09574451;Bayern;Behringersdorfer Forst;0,301379882;0,279088855;0,07146456;0,11374681;0,026533067;0,092731646;CDU/CSU
Roth;09574452;Bayern;Brunn;0,301379882;0,279088855;0,07146456;0,11374681;0,026533067;0,092731646;CDU/CSU
Roth;09574453;Bayern;Engelthaler Forst;0,301379882;0,279088855;0,07146456;0,11374681;0,026533067;0,092731646;CDU/CSU
Roth;09574454;Bayern;Feuchter Forst;0,301379882;0,279088855;0,07146456;0,11374681;0,026533067;0,092731646;CDU/CSU
Roth;09574455;Bayern;Fischbach;0,301379882;0,279088855;0,07146456;0,11374681;0,026533067;0,092731646;CDU/CSU
Roth;09574456;Bayern;Forsthof;0,301379882;0,279088855;0,07146456;0,11374681;0,026533067;0,092731646;CDU/CSU
Roth;09574457;Bayern;Günthersbühler Forst;0,301379882;0,279088855;0,07146456;0,11374681;0,026533067;0,092731646;CDU/CSU
Roth;09574458;Bayern;Haimendorfer Forst;0,301379882;0,279088855;0,07146456;0,11374681;0,026533067;0,092731646;CDU/CSU
Roth;09574460;Bayern;Laufamholzer Forst;0,301379882;0,279088855;0,07146456;0,11374681;0,026533067;0,092731646;CDU/CSU
Roth;09574461;Bayern;Leinburg;0,301379882;0,279088855;0,07146456;0,11374681;0,026533067;0,092731646;CDU/CSU
Roth;09574462;Bayern;Rückersdorfer Forst;0,301379882;0,279088855;0,07146456;0,11374681;0,026533067;0,092731646;CDU/CSU
Roth;09574463;Bayern;Schönberg;0,301379882;0,279088855;0,07146456;0,11374681;0,026533067;0,092731646;CDU/CSU
Roth;09574464;Bayern;Winkelhaid;0,301379882;0,279088855;0,07146456;0,11374681;0,026533067;0,092731646;CDU/CSU
Roth;09574465;Bayern;Zerzabelshofer Forst;0,301379882;0,279088855;0,07146456;0,11374681;0,026533067;0,092731646;CDU/CSU
Roth;09576111;Bayern;Abenberg, St;0,301379882;0,279088855;0,07146456;0,11374681;0,026533067;0,092731646;CDU/CSU
Roth;09576113;Bayern;Allersberg, M;0,301379882;0,279088855;0,07146456;0,11374681;0,026533067;0,092731646;CDU/CSU
Roth;09576117;Bayern;Büchenbach;0,301379882;0,279088855;0,07146456;0,11374681;0,026533067;0,092731646;CDU/CSU
Roth;09576121;Bayern;Georgensgmünd;0,301379882;0,279088855;0,07146456;0,11374681;0,026533067;0,092731646;CDU/CSU
Roth;09576122;Bayern;Greding, St;0,301379882;0,279088855;0,07146456;0,11374681;0,026533067;0,092731646;CDU/CSU
Roth;09576126;Bayern;Heideck, St;0,301379882;0,279088855;0,07146456;0,11374681;0,026533067;0,092731646;CDU/CSU
Roth;09576127;Bayern;Hilpoltstein, St;0,301379882;0,279088855;0,07146456;0,11374681;0,026533067;0,092731646;CDU/CSU
Roth;09576128;Bayern;Kammerstein;0,301379882;0,279088855;0,07146456;0,11374681;0,026533067;0,092731646;CDU/CSU
Roth;09576132;Bayern;Schwanstetten, M;0,301379882;0,279088855;0,07146456;0,11374681;0,026533067;0,092731646;CDU/CSU
Roth;09576137;Bayern;Rednitzhembach;0,301379882;0,279088855;0,07146456;0,11374681;0,026533067;0,092731646;CDU/CSU
Roth;09576141;Bayern;Röttenbach;0,301379882;0,279088855;0,07146456;0,11374681;0,026533067;0,092731646;CDU/CSU
Roth;09576142;Bayern;Rohr;0,301379882;0,279088855;0,07146456;0,11374681;0,026533067;0,092731646;CDU/CSU
Roth;09576143;Bayern;Roth, St;0,301379882;0,279088855;0,07146456;0,11374681;0,026533067;0,092731646;CDU/CSU
Roth;09576147;Bayern;Spalt, St;0,301379882;0,279088855;0,07146456;0,11374681;0,026533067;0,092731646;CDU/CSU
Roth;09576148;Bayern;Thalmässing, M;0,301379882;0,279088855;0,07146456;0,11374681;0,026533067;0,092731646;CDU/CSU
Roth;09576151;Bayern;Wendelstein, M;0,301379882;0,279088855;0,07146456;0,11374681;0,026533067;0,092731646;CDU/CSU
Roth;09576451;Bayern;Abenberger Wald;0,301379882;0,279088855;0,07146456;0,11374681;0,026533067;0,092731646;CDU/CSU
Roth;09576452;Bayern;Dechenwald;0,301379882;0,279088855;0,07146456;0,11374681;0,026533067;0,092731646;CDU/CSU
Roth;09576453;Bayern;Forst Kleinschwarzenlohe;0,301379882;0,279088855;0,07146456;0,11374681;0,026533067;0,092731646;CDU/CSU
Roth;09576454;Bayern;Heidenberg;0,301379882;0,279088855;0,07146456;0,11374681;0,026533067;0,092731646;CDU/CSU
Roth;09576455;Bayern;Soos;0,301379882;0,279088855;0,07146456;0,11374681;0,026533067;0,092731646;CDU/CSU
Aschaffenburg;09661000;Bayern;Aschaffenburg;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Aschaffenburg;09671111;Bayern;Alzenau, St;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Aschaffenburg;09671112;Bayern;Bessenbach;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Aschaffenburg;09671114;Bayern;Karlstein a.Main;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Aschaffenburg;09671119;Bayern;Geiselbach;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Aschaffenburg;09671120;Bayern;Glattbach;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Aschaffenburg;09671121;Bayern;Goldbach, M;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Aschaffenburg;09671122;Bayern;Großostheim, M;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Aschaffenburg;09671124;Bayern;Haibach;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Aschaffenburg;09671130;Bayern;Hösbach, M;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Aschaffenburg;09671133;Bayern;Johannesberg;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Aschaffenburg;09671134;Bayern;Kahl a.Main;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Aschaffenburg;09671136;Bayern;Kleinostheim;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Aschaffenburg;09671139;Bayern;Laufach;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Aschaffenburg;09671140;Bayern;Mainaschaff;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Aschaffenburg;09671143;Bayern;Mömbris, M;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Aschaffenburg;09671148;Bayern;Rothenbuch;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Aschaffenburg;09671150;Bayern;Sailauf;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Aschaffenburg;09671155;Bayern;Stockstadt a.Main, M;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Aschaffenburg;09671156;Bayern;Waldaschaff;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Aschaffenburg;09671157;Bayern;Weibersbrunn;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Aschaffenburg;09671126;Bayern;Heigenbrücken;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Aschaffenburg;09671128;Bayern;Heinrichsthal;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Aschaffenburg;09671127;Bayern;Heimbuchenthal;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Aschaffenburg;09671141;Bayern;Mespelbrunn;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Aschaffenburg;09671160;Bayern;Dammbach;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Aschaffenburg;09671113;Bayern;Blankenbach;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Aschaffenburg;09671135;Bayern;Kleinkahl;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Aschaffenburg;09671138;Bayern;Krombach;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Aschaffenburg;09671152;Bayern;Schöllkrippen, M;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Aschaffenburg;09671153;Bayern;Sommerkahl;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Aschaffenburg;09671159;Bayern;Westerngrund;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Aschaffenburg;09671162;Bayern;Wiesen;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
